ticker,asset_type,date,px,avg_dollar_volume_20d,market_cap,min_price,min_avg_dollar_volume_20d,min_market_cap,market_cap_missing,is_exception,passes_price,passes_adv20,passes_market_cap,is_eligible
HYMC,stock,2026-06-01,32.875,2465058.96525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IAC,stock,2026-06-01,45.345,4377063.2085,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IAG,stock,2026-06-01,17.365,7316434.91575,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IBKR,stock,2026-06-01,88.66,18706578.308,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IBM,stock,2026-06-01,320.13,91423828.5695,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ICE,stock,2026-06-01,145.02,26495930.26975,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ICHR,stock,2026-06-01,69.99,3579053.2722500004,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ICLR,stock,2026-06-01,137.93,11473495.811,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IE,stock,2026-06-01,13.655,1600628.7525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IFF,stock,2026-06-01,74.255,10418359.18,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IGV,etf,2026-06-01,107.7,135795176.59750003,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ILMN,stock,2026-06-01,164.45,15263580.0655,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IMSR,stock,2026-06-01,9.475,1271959.09475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
INDI,stock,2026-06-01,4.89,1498309.838,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
INDV,stock,2026-06-01,34.88,4474759.525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
INFQ,stock,2026-06-01,17.695,8064864.84875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
INFY,stock,2026-06-01,13.42,17709478.98975,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
INGM,stock,2026-06-01,29.505,2515151.837,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
INOD,stock,2026-06-01,115.24,6878095.099249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
INTC,stock,2026-06-01,109.3,368247041.29700005,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
INTU,stock,2026-06-01,353.52,106626563.90775,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
IONQ,stock,2026-06-01,69.285,49994428.3955,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
IOT,stock,2026-06-01,38.58,9443409.961749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IP,stock,2026-06-01,33.68,11771705.758,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IPGP,stock,2026-06-01,115.13,4867456.19,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IQV,stock,2026-06-01,186.79,21782208.53525,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
IR,stock,2026-06-01,70.98,14712176.811249997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IRDM,stock,2026-06-01,47.79,4042968.797750001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IREN,stock,2026-06-01,65.37,83833707.68599999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
IRM,stock,2026-06-01,126.185,7804533.461499999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IRON,stock,2026-06-01,72.025,2148222.8112500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IRTC,stock,2026-06-01,109.2,4094717.1944999993,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ISRG,stock,2026-06-01,412.135,44213968.8615,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ITA,etf,2026-06-01,230.13,9286195.9175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ITRI,stock,2026-06-01,84.84,2998663.8142500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ITT,stock,2026-06-01,189.46,10704749.2195,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IVZ,stock,2026-06-01,27.605,9092997.60525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
IWM,etf,2026-06-01,288.98,309574832.898,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
IYT,etf,2026-06-01,84.82,2051357.3427500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
J,stock,2026-06-01,123.0,11036605.0795,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
JBHT,stock,2026-06-01,279.56,15767820.7655,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
JBL,stock,2026-06-01,360.07,28778530.6505,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
JBLU,stock,2026-06-01,5.13,6709308.3295,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
JCI,stock,2026-06-01,134.0,23193258.814000003,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
JD,stock,2026-06-01,29.085,22695382.132250004,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
JEF,stock,2026-06-01,53.185,5124514.992500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
JETS,etf,2026-06-01,28.93,7855493.199750001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
JHX,stock,2026-06-01,22.91,12821173.94225,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
JMIA,stock,2026-06-01,7.17,1167954.65625,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
JNJ,stock,2026-06-01,223.5,61869481.738,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
JOBY,stock,2026-06-01,11.96,9877497.44475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
JPM,stock,2026-06-01,296.68,72780473.208,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
JXN,stock,2026-06-01,104.565,3093424.67275,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KBH,stock,2026-06-01,51.13,2655607.8439999996,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KC,stock,2026-06-01,13.35,1436376.555,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KD,stock,2026-06-01,12.875,3867068.63825,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KDP,stock,2026-06-01,30.21,23987623.615000002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
KEEL,stock,2026-06-01,6.1,5646751.27975,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KEY,stock,2026-06-01,20.9,10208952.9125,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KEYS,stock,2026-06-01,330.06,38967425.78475,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
KGC,stock,2026-06-01,29.115,15390711.493999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KKR,stock,2026-06-01,94.99,31448234.787,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
KLAC,stock,2026-06-01,1940.05,104341745.76900001,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
KLAR,stock,2026-06-01,17.9,7613805.369750001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KMI,stock,2026-06-01,30.86,21858620.592,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
KMT,stock,2026-06-01,31.74,3760385.3950000005,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KMX,stock,2026-06-01,45.005,5854652.617000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KNX,stock,2026-06-01,77.86,21790818.019,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
KO,stock,2026-06-01,78.63,63974745.687249996,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
KOD,stock,2026-06-01,37.01,981441.8815000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KOPN,stock,2026-06-01,5.77,2397260.5459999996,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KR,stock,2026-06-01,61.515,17585100.33325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KRC,stock,2026-06-01,33.99,2532930.7952499995,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KRMN,stock,2026-06-01,53.65,10778696.6265,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KSS,stock,2026-06-01,14.895,4771657.818000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KTOS,stock,2026-06-01,63.495,10102945.348749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KVYO,stock,2026-06-01,18.375,8592345.34175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
KWEB,etf,2026-06-01,27.365,49431653.57,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LAC,stock,2026-06-01,5.5,2596110.20675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LAES,stock,2026-06-01,3.545,1027717.9049999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LAR,stock,2026-06-01,10.44,1771493.09725,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LASE,stock,2026-06-01,0.9275,1039062.91488,,3.0,20000000.0,300000000.0,True,False,False,False,True,True
LASR,stock,2026-06-01,70.625,4404173.300249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LAZ,stock,2026-06-01,48.61,4284601.62575,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LBRT,stock,2026-06-01,29.36,5284853.2515,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LBTYA,stock,2026-06-01,12.13,1417569.5610000002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LC,stock,2026-06-01,18.4,1559868.165,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LCID,stock,2026-06-01,6.67,3017440.664,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LDOS,stock,2026-06-01,127.745,8896487.12475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LEA,stock,2026-06-01,143.885,6341191.612749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LEN,stock,2026-06-01,90.13,11449808.41875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LEU,stock,2026-06-01,189.11,4844294.80925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LEVI,stock,2026-06-01,23.19,4779024.656,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LFST,stock,2026-06-01,7.95,3215709.6717499997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LGN,stock,2026-06-01,86.545,9170287.969500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LH,stock,2026-06-01,257.14,8398507.81475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LHX,stock,2026-06-01,309.78,22762327.9,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LI,stock,2026-06-01,14.53,5277488.71775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LIF,stock,2026-06-01,48.13,1891677.7575000003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LIN,stock,2026-06-01,497.48,43538031.09675,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LITE,stock,2026-06-01,905.195,206230368.389,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LLY,stock,2026-06-01,1082.08,129034465.16775,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LMND,stock,2026-06-01,58.765,2968001.0917499997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LMT,stock,2026-06-01,516.525,28567276.81225,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LNC,stock,2026-06-01,34.64,3906986.0494999997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LNG,stock,2026-06-01,227.9,33439731.674000002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LOGI,stock,2026-06-01,126.63,12662003.063,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LOW,stock,2026-06-01,207.74,35623057.103,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LPTH,stock,2026-06-01,16.575,1747394.8347499997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LPX,stock,2026-06-01,74.55,5210498.0655000005,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LRCX,stock,2026-06-01,317.27,96226308.57925001,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LSCC,stock,2026-06-01,144.81,27881243.426,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LTH,stock,2026-06-01,31.34,7163629.448000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LULU,stock,2026-06-01,132.1,14532670.1595,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LUMN,stock,2026-06-01,10.6,7160559.7125,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LUNR,stock,2026-06-01,38.21,17537074.0255,,3.0,20000000.0,300000000.0,True,True,True,False,True,True
LUV,stock,2026-06-01,42.76,15544572.326,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LWLG,stock,2026-06-01,11.02,3801040.4059999995,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LYFT,stock,2026-06-01,14.86,13539836.743,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
LYV,stock,2026-06-01,170.43,20102108.75225,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
LZ,stock,2026-06-01,6.68,1413304.99275,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
M,stock,2026-06-01,21.815,7212125.0742500005,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MA,stock,2026-06-01,495.41,104677211.13149999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MAIN,stock,2026-06-01,51.62,1328043.82525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MAR,stock,2026-06-01,377.05,29205398.2725,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MARA,stock,2026-06-01,14.87,18482241.11525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MAS,stock,2026-06-01,68.98,11049951.87325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MBLY,stock,2026-06-01,10.68,4053604.272,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MCD,stock,2026-06-01,276.11,43705443.3205,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MCHP,stock,2026-06-01,91.55,54033682.161,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MDB,stock,2026-06-01,403.7,52406839.61925,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MDLZ,stock,2026-06-01,61.07,26792773.022749998,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MDT,stock,2026-06-01,73.97,54918612.458500005,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MELI,stock,2026-06-01,1730.76,65065650.02774999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MET,stock,2026-06-01,81.855,12907662.0285,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
META,stock,2026-06-01,600.505,278478989.708,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
METC,stock,2026-06-01,16.485,1062795.18425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MGA,stock,2026-06-01,65.12,5485210.14225,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MGM,stock,2026-06-01,50.67,17317915.678,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MGNI,stock,2026-06-01,15.37,2624406.51175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MGY,stock,2026-06-01,27.715,4458756.26925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MHK,stock,2026-06-01,105.68,6408896.537,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MIR,stock,2026-06-01,17.805,3841428.1805,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MKSI,stock,2026-06-01,317.505,26892253.3295,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MLM,stock,2026-06-01,570.6,27498031.151249997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MLYS,stock,2026-06-01,31.09,1636200.01875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MMM,stock,2026-06-01,150.9,25557866.5375,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MMYT,stock,2026-06-01,47.31,3028500.9337500003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MNDY,stock,2026-06-01,95.48,10793393.13775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MNKD,stock,2026-06-01,3.54,1263674.7045,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MO,stock,2026-06-01,68.64,37351802.334249996,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MOD,stock,2026-06-01,288.475,24545539.67075,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MOH,stock,2026-06-01,183.31,10159405.149,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MOS,stock,2026-06-01,23.32,13936957.402250001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MP,stock,2026-06-01,69.28,12541693.9755,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MPC,stock,2026-06-01,258.77,26731524.636249997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MPT,stock,2026-06-01,4.995,1109622.6657500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MPWR,stock,2026-06-01,1544.37,51363338.48625,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MRAM,stock,2026-06-01,30.12,4273987.58925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MRCY,stock,2026-06-01,111.27,3412827.528,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MRK,stock,2026-06-01,115.155,38655832.5155,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MRNA,stock,2026-06-01,46.065,13407564.743749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MRVL,stock,2026-06-01,219.51,149826571.90025002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MS,stock,2026-06-01,210.98,59687846.016499996,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MSFT,stock,2026-06-01,460.48,370571081.5395,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MSGE,stock,2026-06-01,72.15,1378755.96825,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MSI,stock,2026-06-01,411.67,37491875.534,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MSTR,stock,2026-06-01,149.74,48189426.047000006,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MT,stock,2026-06-01,70.185,6636235.32125,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MTCH,stock,2026-06-01,36.75,9848119.116249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MTH,stock,2026-06-01,68.67,3844589.4965000004,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MTSI,stock,2026-06-01,353.64,34574775.24,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MTZ,stock,2026-06-01,361.865,28856212.273500003,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MU,stock,2026-06-01,1035.08,745306069.893,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
MUX,stock,2026-06-01,21.76,1125345.54825,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
MXL,stock,2026-06-01,86.24,18249897.98,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NAMS,stock,2026-06-01,31.81,3963802.1809999994,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NAVN,stock,2026-06-01,22.77,4096430.5082500004,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NBIS,stock,2026-06-01,264.49,114312843.84275,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NBR,stock,2026-06-01,92.3,1278464.503,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NCLH,stock,2026-06-01,18.07,22407330.016999997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NDAQ,stock,2026-06-01,92.76,12708888.814250002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NE,stock,2026-06-01,47.15,3889391.0595,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NEE,stock,2026-06-01,83.65,69195342.62325001,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NEM,stock,2026-06-01,108.17,29544681.355,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NEOG,stock,2026-06-01,8.92,1221794.86425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NET,stock,2026-06-01,270.775,53763002.98275,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NEXT,stock,2026-06-01,8.28,1414647.9200000002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NFLX,stock,2026-06-01,85.84,174841715.416,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NIO,stock,2026-06-01,5.98,11732122.31525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NKE,stock,2026-06-01,45.92,47429433.60825,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NKTR,stock,2026-06-01,63.92,3053839.173,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NMRK,stock,2026-06-01,13.97,1357379.201,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NN,stock,2026-06-01,19.93,3079911.042,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NNDM,stock,2026-06-01,1.7,218754.5805,,1.5,4000000.0,300000000.0,True,False,True,False,True,True
NNE,stock,2026-06-01,29.705,1702691.1285,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NOC,stock,2026-06-01,539.0,22295449.64375,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NOK,stock,2026-06-01,16.235,96528025.3015,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NOW,stock,2026-06-01,135.825,117923874.15599999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NRG,stock,2026-06-01,129.5,26815182.6225,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NRGV,stock,2026-06-01,5.335,1157084.281,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NTAP,stock,2026-06-01,179.79,31074330.529499996,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NTES,stock,2026-06-01,123.26,6795385.808,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NTLA,stock,2026-06-01,13.72,3748275.2262499994,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NTR,stock,2026-06-01,69.56,13377124.741999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NTRA,stock,2026-06-01,218.635,28723835.5005,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NTSK,stock,2026-06-01,12.86,3902241.307,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NU,stock,2026-06-01,12.99,40104536.38175,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NUAI,stock,2026-06-01,5.605,1267648.66225,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NUE,stock,2026-06-01,251.45,14088684.32175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NUVB,stock,2026-06-01,4.96,1206632.935,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NVAX,stock,2026-06-01,10.52,3099672.682,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NVDA,stock,2026-06-01,224.42,1002279006.13725,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NVO,stock,2026-06-01,44.055,34445728.94225,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NVST,stock,2026-06-01,23.36,6577995.403,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NVT,stock,2026-06-01,171.55,18512794.3725,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NVTS,stock,2026-06-01,24.86,26258798.37075,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NWG,stock,2026-06-01,15.94,2974936.1610000003,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NWL,stock,2026-06-01,3.32,1601194.2344999998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NWSA,stock,2026-06-01,26.805,10387138.21325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NXE,stock,2026-06-01,11.4,4697641.50825,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
NXPI,stock,2026-06-01,311.74,53846886.73575,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NXT,stock,2026-06-01,144.92,22590397.489,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
NYT,stock,2026-06-01,76.225,10451287.337000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
O,stock,2026-06-01,59.56,20608936.368,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
OC,stock,2026-06-01,122.63,9949849.88225,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ODFL,stock,2026-06-01,228.5,23557374.94,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
OII,stock,2026-06-01,37.45,1771281.7935000001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OKLO,stock,2026-06-01,66.92,18455760.228749998,,3.0,20000000.0,300000000.0,True,True,True,False,True,True
OKTA,stock,2026-06-01,139.7,21232658.728749998,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
OLLI,stock,2026-06-01,80.82,7989631.9882499995,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OLN,stock,2026-06-01,25.74,3738938.233,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OMF,stock,2026-06-01,54.73,3540206.0379999997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ON,stock,2026-06-01,120.935,67743016.422,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ONDS,stock,2026-06-01,13.455,21309570.408,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ONON,stock,2026-06-01,39.63,19475497.32925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ONTO,stock,2026-06-01,255.82,18958581.91525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OPEN,stock,2026-06-01,5.31,6508769.13325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OPLN,stock,2026-06-01,38.22,2565330.86925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ORCL,stock,2026-06-01,248.13,130632557.1185,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ORKA,stock,2026-06-01,55.01,4854983.15675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OSCR,stock,2026-06-01,22.98,11593477.1535,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OTIS,stock,2026-06-01,69.33,14231103.347,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OUST,stock,2026-06-01,44.94,5007284.95125,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OUT,stock,2026-06-01,31.665,4089401.20225,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OVV,stock,2026-06-01,58.15,18718720.345,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OWL,stock,2026-06-01,10.475,14559579.3655,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
OXY,stock,2026-06-01,58.92,38980217.889,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
P,stock,2026-06-01,84.51,16809660.51825,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PAAS,stock,2026-06-01,55.515,12618989.594250001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PAGS,stock,2026-06-01,9.44,1805657.2100000002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PANW,stock,2026-06-01,300.535,87353165.053,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
PAR,stock,2026-06-01,16.25,1194020.0347499999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PATH,stock,2026-06-01,13.095,15672302.20975,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
PAVE,etf,2026-06-01,55.965,3258893.122,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
