theme,additive_manufacturing,advanced_packaging,aerospace,agriculture_food_inputs,ai_apps,ai_apps_agents,ai_infrastructure,airlines_travel,apparel_beauty_lifestyle,asset_managers,asset_managers_alts,autos,banks_brokers_exchanges,biotech,biotech_innovation,business_apps,china_internet,cloud,cloud_neocloud,construction_infrastructure,consumer,consumer_internet,consumer_internet_marketplaces,consumer_staples,copper,copper_metals,creative_software,crypto_infrastructure,cybersecurity,data_centers,datacenter_infra,datacenter_reits_towers,defense,defense_aerospace,dev_tools,diagnostics_tools,digital_ads_media,drones_autonomy,electronics_components,energy,enterprise_software,etf_benchmarks,fintech,fintech_payments,gaming_sports_betting,gold,gold_silver_miners,growth,hardware_devices,healthcare,homebuilders_housing,industrial_automation,insurance,lithium_battery_materials,long_bonds,managed_care,managed_care_insurance,market,medtech,medtech_devices,mega_banks,mega_cap_platforms,memory,memory_storage,natural_gas,networking,networking_optical,nuclear,nuclear_uranium,obesity_glp1_health,oil_exploration,oil_gas,oil_integrated,oil_services,payments,pharma,pharma_largecap,power_grid_electrification,quantum_computing,rare_earth_critical_minerals,real_estate_reits,regional_banks,renewables_storage,restaurants,restaurants_food,retail,retail_consumer,robotics,semicap_equipment,semis,semis_compute,silver,small_caps,solar,space_satellites,storage,streaming_entertainment,transport_logistics,travel,uranium,utilities_yield,vertical_software,workflow_software
creative_software,0.21154144904965136,0.6367419451562633,0.528003281122662,0.4211548370635429,0.6221730836902681,0.8292047177584096,0.6618580576693829,0.5370788689139671,0.6192903474893511,0.6525731717805278,0.6649199004153696,0.6787449199282898,0.5256056390973514,0.5975600864940263,0.19416876613486378,0.8654614299074158,0.5037698781467914,0.7327631267945606,0.5682425771135317,0.6041165964804919,0.5623934948477183,0.697377203342889,0.7814820258676963,0.3918135751228908,0.4368511317881282,0.44689392933532285,1.0,0.44646980027295263,0.7927673570427344,0.6106387599873379,0.619711339919489,0.455764797519217,0.5509555206554282,0.6017515283402329,0.8148987623270232,0.6931519925525126,0.772459145622323,0.6366304841084988,0.6291405817862143,0.42538917665424897,0.8808902258574308,0.7562609364602556,0.7845679468493122,0.7929252863372978,0.7823746700912272,0.23023623572532187,0.24396722037852106,0.8218515872319481,0.4578163944914789,0.5825759011682204,0.5542527367790023,0.5525199828244554,0.36682242150891103,0.4875389726864806,-0.01722881912822668,0.3852440992911937,0.43579391987641514,0.7580520664093471,0.6160688941915844,0.658603241411012,0.4886819394018641,0.8456417452029076,0.5709347723489232,0.6075080129844576,0.3006043324270895,0.6710580556372904,0.628468274671047,0.4021002892857371,0.4397438780278831,0.4816788996370702,0.2889115503281976,0.3450258527107346,0.29947405132663923,0.32665169151635187,0.7544484795531942,0.41390172037673595,0.38849768552104097,0.6022461579693338,0.09397886605326763,0.45473051500485123,0.5192869757742338,0.42167855563984175,0.5665399719110692,0.5557044141583087,0.5848559452724376,0.5007664627560451,0.5901439819741712,0.719581920227501,0.6459378881666364,0.6997679000247153,0.7062997804453753,0.24844829796606568,0.6886746524928054,0.4737560820647489,0.5435099778444579,0.5813655411344374,0.727882615759774,0.5873175162687607,0.597960695360986,0.4198520087471622,0.4598964612246089,0.8755844504489757,0.7979524623479184
crypto_infrastructure,0.23722066346223444,0.4230563304529315,0.40699197385710245,0.27171089100099516,0.40579987961208336,0.5002892987471816,0.42306517179489256,0.3702584118871915,0.39876295339566953,0.4132492597859352,0.4235163180913414,0.47690603091355793,0.36793388188282206,0.3831394233986734,0.11568739394523973,0.42913937964543397,0.332648704399374,0.3759708081448449,0.8323024346589599,0.3983780113079279,0.3023193149074426,0.41011403817799674,0.48551287930036163,0.16143711402242272,0.33849039979095497,0.39105534057139346,0.44646980027295263,1.0,0.40562737167625046,0.4430709057254583,0.4031855961194016,0.20155244022870045,0.350087499422912,0.4274756370789038,0.39468898559519566,0.40859061292050736,0.4630063421967793,0.49230375942073634,0.4244349993351547,0.323971236984959,0.5116805515646732,0.4977931056290942,0.5642037777245751,0.542074070963694,0.44056180913652687,0.2261919384269046,0.24675820086670927,0.4504473345547031,0.26816351487425294,0.3278198100014704,0.3379940592011913,0.3586022332305625,0.18445228485891957,0.447669623025045,-0.0013762852397787946,0.17478954430996407,0.2234424869219187,0.42505504753986123,0.30575197687733585,0.3732397420076305,0.3428171992548677,0.4331063564798079,0.40211704798132286,0.4178859243212294,0.20047145584040307,0.41744382070293495,0.45116829868001823,0.3931469145258967,0.4138676881671508,0.3656302998783022,0.19424833140652017,0.23755733359537434,0.19720937068199115,0.24553648839326772,0.4506485408149107,0.17395106356777937,0.16375093160323978,0.40368889610027203,0.04952599023451569,0.41861272872114047,0.29429148497192414,0.3035231924221846,0.4786938912838262,0.29472832421454037,0.36580709039477527,0.2749276684861452,0.3880490892826307,0.48930583149719625,0.4344669945796472,0.4323778744178086,0.481191556113725,0.23977930299673034,0.47985727632531083,0.3209511586791092,0.4883176652722763,0.37401184474282595,0.4298135420820686,0.3905926754414211,0.36207902095158223,0.36974308228293745,0.3271210813936002,0.38569794217525993,0.3758592372066952
cybersecurity,0.1894532526595888,0.5477671307510649,0.4683256316675127,0.35847602568579884,0.5845448474395905,0.8200935889496103,0.5927514843085939,0.4533329022193792,0.5462197844366857,0.5773146978673742,0.5888893028261527,0.5955375013598143,0.44357625282805274,0.5767635899016984,0.17761840744499396,0.8342075416923048,0.42942082343440635,0.859960985953982,0.5177759720051152,0.506289742666777,0.4786031586375737,0.6084756665047476,0.7131989123661316,0.33576684982281374,0.36664138217157977,0.38507168483800513,0.7927673570427344,0.40562737167625046,1.0,0.5753399647246092,0.5236533493517838,0.40033147338513375,0.5003577368195228,0.5413566540869437,0.8276388544744375,0.6517022896430427,0.7125758224466009,0.5871850551185178,0.53712225558034,0.37817835200060773,0.8819946988389562,0.669212934330538,0.7181150471322707,0.7323797955665835,0.66517415717591,0.20574304730186263,0.2144957366190334,0.7456482506441586,0.3999153210454948,0.5500710398340144,0.4715443731389898,0.45771856627647217,0.30599254229408174,0.44657806208468176,0.005612090563222693,0.33514533460691154,0.386588967263407,0.6710068375373333,0.5657872930751578,0.6174149017610594,0.4125556360151543,0.7742357342634972,0.5026490315519108,0.551410908690018,0.2718329199867495,0.6171318291177331,0.585501488722124,0.3750262599288601,0.41245204168714916,0.4616667205654076,0.2541903749628259,0.30250357922101306,0.24585983386739405,0.285192377545549,0.6823495999875776,0.36038490325696243,0.356987984748644,0.5138981880141978,0.09686246393132912,0.40531194943770527,0.43714992612965314,0.349674679462958,0.5178719963824757,0.4694167501483007,0.506117284813941,0.45018927656172936,0.5364701096622363,0.6652712923581539,0.5548969508846687,0.605508828662527,0.6293329013902222,0.21533540629903125,0.6288661825159638,0.4290038685109872,0.5073288530361368,0.5325258924859319,0.6747378135731839,0.5027781842516674,0.5187634727469159,0.38363669388932653,0.3990927536226063,0.7757437211696256,0.8180973542225207
data_centers,0.1955834297132953,0.6772998663008347,0.5941397629007253,0.44486223926067636,0.4828080866286355,0.6460880493625762,0.8123714466747171,0.5202924209738659,0.5857538662883629,0.6349980739059268,0.6655237628961053,0.6301820489288602,0.5602533500548601,0.4947260318779863,0.16355667619779676,0.581379261841234,0.3627577385246238,0.4903596805251651,0.6086284115840856,0.6541024692081246,0.5109406736237329,0.5163227116775949,0.579254760145733,0.3830093198559056,0.4796307652916463,0.48603210704502126,0.6106387599873379,0.4430709057254583,0.5753399647246092,1.0,0.7091986476091495,0.5265381465210868,0.5804466355141602,0.634788207285409,0.5572596160631201,0.5533904504255446,0.598213238181168,0.617186078177912,0.7241888494226396,0.5011059597305608,0.6312952790159464,0.743525902159245,0.6415973801884106,0.6430610472812441,0.5243903113631464,0.25858532554448105,0.2726000582862051,0.7427934117058423,0.5014695446713148,0.5038958698359566,0.5646855717349111,0.6119988609409583,0.4046704652396991,0.47401879967094607,-0.02409163176932803,0.35848752236356773,0.38564286897961914,0.7447674921969674,0.5510764568062143,0.5756207789515213,0.534137124176346,0.7097941378555629,0.651908097176402,0.7256911042222766,0.3504279357450073,0.7662834814764963,0.7196271061404323,0.47132416788099807,0.5376385501120828,0.4894632078029509,0.3126928140574797,0.3913140643150495,0.35797416864744963,0.37172459420325293,0.6232535458949144,0.3974925750696306,0.39064837601952895,0.7141396612177832,0.09394211010369297,0.44976883874873036,0.5948180074896168,0.4664303737936961,0.5358928069818405,0.5096683973600528,0.5620807978248559,0.39934297416691855,0.5538738917673717,0.6684209388687276,0.6823914776704335,0.7244516836605902,0.7909891233831896,0.27379328722875057,0.6933126116124824,0.430325997021307,0.5758633258215358,0.7365294201329593,0.6362764304486341,0.5696853258816266,0.5270444129356877,0.4380602313749245,0.5924503273669692,0.6073457654375366,0.4788760627378191
datacenter_infra,0.2170872679555699,0.7208762423866891,0.7272042899994939,0.7238989350139686,0.4464286738714151,0.5961872029157866,0.6441577330318201,0.7360690777577937,0.7706184854046987,0.828986139058232,0.8357447795934861,0.7482916911208821,0.8261903546582765,0.5240419098803765,0.1628893037932302,0.5764125639052821,0.3908765089724922,0.39905046064951816,0.5475031198319159,0.9324527866842265,0.6718716539495364,0.5701991360145211,0.594846302684242,0.5002242456746482,0.6654173277800781,0.6464991318757901,0.619711339919489,0.4031855961194016,0.5236533493517838,0.7091986476091495,1.0,0.48169742026131623,0.7529494861494028,0.7969450183694478,0.501250474384029,0.5991370701038328,0.6385932696903932,0.6739333543974658,0.8131747565561055,0.7159680134320432,0.5926235393105292,0.8818413504533057,0.6975428801245956,0.7164097324362194,0.5195181144774434,0.2614731288288913,0.29660327195792385,0.7265823354254455,0.6116413388349002,0.5781834715761756,0.7536049045147282,0.9317002618708136,0.6788687700797101,0.5436495434583253,-0.12923329872781986,0.4781513763457096,0.49184266892708667,0.8506780728792249,0.644253247920609,0.6861123886696855,0.7896707164646759,0.6912716956236673,0.668416326263315,0.7021643216660148,0.520827905516851,0.7396267042553939,0.7147601934747095,0.4896829790423123,0.5706294876701111,0.43834222683844354,0.5414827124656437,0.6336091532612637,0.6030123780979397,0.6130646095606544,0.7472346217986956,0.5097371216538601,0.4672837843375752,0.9379503515553811,0.0893790191946381,0.5305851341859569,0.7048967952655764,0.7519548257026107,0.5806623028079908,0.674773906335503,0.7119068376988672,0.46482174050067027,0.6957898322184995,0.7597717751457204,0.7241895972487877,0.7355917843602047,0.7864061287257356,0.29623129588208863,0.8859725248242137,0.4981162757375352,0.6199602428581225,0.739275604840473,0.686280432974858,0.7987117146643856,0.7139005750713757,0.48447939790809896,0.6756427676140815,0.6524755007899886,0.4443624833874
datacenter_reits_towers,0.10164063709109578,0.3410296669913785,0.39102919726791024,0.4143531683695233,0.27982620543888076,0.4013187141159092,0.3593949917051192,0.29553696868706764,0.40234928922848645,0.5064553998784833,0.541046555974049,0.3995764772937687,0.4421891649684058,0.4349243174576876,0.11397333283025993,0.46532965808877513,0.21753152503099113,0.32227076539984206,0.2786570932303053,0.4894011391107895,0.45373676597925133,0.3270489124696213,0.3972309066979452,0.6121514159146378,0.30195389196952943,0.3124993664936304,0.455764797519217,0.20155244022870045,0.40033147338513375,0.5265381465210868,0.48169742026131623,1.0,0.4863711397062408,0.46286720390402014,0.3702943790108937,0.4742571468224846,0.3889703028204859,0.37144757886738045,0.3903534817923398,0.32716816304736884,0.4228749983166877,0.586101139289221,0.460145917001731,0.46953856016759143,0.36344425544361936,0.2657401275662498,0.23495134373427595,0.525488941083061,0.32848211403943134,0.5002698179953394,0.5110819707401589,0.4498782346998939,0.4687721194883318,0.26480840898288555,0.0585175310451529,0.4531357895922402,0.4521868096035105,0.6136829024089452,0.5853248260576657,0.5319624593438906,0.4055840438029944,0.5031113449158151,0.3056425291229198,0.33201993602966257,0.2877743730968257,0.4132141217498525,0.39663865380845437,0.23048562450487498,0.28471392344436636,0.3384927668319494,0.20814766553193664,0.26968283105608837,0.28329381230022815,0.20068541341733714,0.5019010942099689,0.5741778123767011,0.5522019878705257,0.5953402547061373,0.05238766634754385,0.2752952539524749,0.7785253791850333,0.36483561300830775,0.34164068136798076,0.47865046905889597,0.4241828308389415,0.3932113519776438,0.4534643680133935,0.43163409292551536,0.34116083078543075,0.39213191973357553,0.39167475917023625,0.2315207337783236,0.5181176109812545,0.3088975405921779,0.3515705372653528,0.36419422520669076,0.4357209814864393,0.38907604197430434,0.3197932834628916,0.24868009174883296,0.6263280784688449,0.5262139573942516,0.35607122675211905
defense,0.1856225973879673,0.5505601978987729,0.8075007307077398,0.62831400643139,0.42381828846194125,0.5484821797437194,0.49889771044404135,0.6328598001791316,0.6201141876918684,0.706179188232615,0.7179390685787083,0.5965815817326776,0.7158130229144106,0.47505026615082857,0.14902087689514312,0.5443171954576196,0.31728386290332844,0.3810041615140024,0.44904298465206566,0.7272334270389633,0.5969619184479853,0.49902607498045765,0.5180468974010277,0.498134714626985,0.5155778893877778,0.5253520786220619,0.5509555206554282,0.350087499422912,0.5003577368195228,0.5804466355141602,0.7529494861494028,0.4863711397062408,1.0,0.908680303209928,0.4637242352810716,0.5243229018389155,0.5797693478439252,0.7078555503586241,0.6335437830493436,0.6151537195555022,0.5513394865760378,0.7881584783073938,0.6325522635538542,0.6591142809157364,0.4729538991420905,0.25037439422404123,0.2654403721295297,0.6298449089902026,0.4863278205585813,0.5620102426741851,0.6084267108093376,0.7314914807258813,0.6483655797559535,0.4525898966481981,-0.12990208198407696,0.4866188872079825,0.5005692213672313,0.7508159793182502,0.6249096182901535,0.6297301140637485,0.6787809278237102,0.6076715048548859,0.5355232404149861,0.5693902618217106,0.4483171454936101,0.5970300899198727,0.5838707582743956,0.4434726632512709,0.5148680451413038,0.38450346519143846,0.4805774755803508,0.5483677823194117,0.5412341107518625,0.527499563721289,0.6818509258699639,0.49118018085014375,0.4493212242877898,0.7687121943973776,0.09524318631116253,0.4687068077076327,0.662992721368664,0.6343441968226949,0.48884569075302964,0.6049187157169239,0.6338598275306949,0.4031029222135316,0.5965412338846126,0.6337596907557727,0.557685365954176,0.568489355930694,0.6075899594273307,0.25809049710944343,0.7713871041987019,0.39109048461177454,0.6663774535970538,0.5952944138383601,0.6272226289695446,0.6641403212721656,0.608261443577297,0.44249250262482787,0.6402668886348072,0.6372558454545981,0.42573583609232574
defense_aerospace,0.42913904386966817,0.6114620989828838,0.8358843908811473,0.6395130833391497,0.4811075911782845,0.6239801550199358,0.5663962042671893,0.6943539578014253,0.6896436359616539,0.753866920425458,0.769078010899659,0.6722955504237246,0.7581427814841619,0.513598799544637,0.16580023157548085,0.5880684862607868,0.37497977817128286,0.4223061338489752,0.5399208397409841,0.7744337763089364,0.6130309373842826,0.5569684829300152,0.5877632720842955,0.4729519763284572,0.5654867726780548,0.5792468995308839,0.6017515283402329,0.4274756370789038,0.5413566540869437,0.634788207285409,0.7969450183694478,0.46286720390402014,0.908680303209928,1.0,0.5073299095262124,0.5674582380907426,0.6461335864640756,0.7612511978591836,0.6962364503765475,0.6512207243093421,0.6131343113618479,0.8309800652961752,0.6945521869585389,0.7137135753854469,0.5281611844255587,0.2564802739536688,0.28287563883457384,0.6748537370218745,0.5336464126463406,0.5836938996907391,0.6384557599477435,0.7768572718258276,0.6253930464253985,0.5340472140507964,-0.13764670092002176,0.4735157842567773,0.4988122765299037,0.7816264393965692,0.6203978756188652,0.6536644785770647,0.7153502039908991,0.6503987066884123,0.58968162296255,0.6300975264534964,0.4657952515711529,0.657832562707987,0.6513674727714425,0.4949045772878276,0.5646310511816586,0.4396649611548856,0.4965869723920997,0.5677756425598882,0.5491624795661546,0.5531679261537067,0.7259722379547451,0.4708901510138723,0.4340716562669044,0.7957061659118095,0.10700909237710088,0.5374144601887979,0.6703783486046154,0.674426519076814,0.5707456363458088,0.6149737442135329,0.6719924138213244,0.4349502987324192,0.6535795007009418,0.7067896380986983,0.6229082648856273,0.6342159973051508,0.6831463232771339,0.27819491980729283,0.8273311646103122,0.4465787321221679,0.7633786267140062,0.6526872851538883,0.6780978942557234,0.7282302669824667,0.6573041547752291,0.4905515838633288,0.6402970743419611,0.6550702320383371,0.4631252906764473
dev_tools,0.19273443799606152,0.546168522093701,0.43105184506086797,0.30535388544559605,0.5848559036780464,0.8161492560613451,0.5929686405474576,0.44875438283204305,0.5319148824739011,0.5386729316045916,0.5587486749304387,0.577173215657904,0.40751015768797,0.5344853156201822,0.17454347148475288,0.838134208371213,0.4436232535353784,0.8580095022760807,0.5094468192347078,0.4927103087927201,0.4786468728364288,0.6253473676681212,0.7077001258074848,0.285532104655325,0.3376917253732828,0.3553955588415126,0.8148987623270232,0.39468898559519566,0.8276388544744375,0.5572596160631201,0.501250474384029,0.3702943790108937,0.4637242352810716,0.5073299095262124,1.0,0.6529424523080815,0.6945540730021353,0.5558819973396171,0.5311968681559647,0.3338871860883448,0.8968002809394414,0.638773363501615,0.697162475399736,0.7281919271522417,0.6599209190671695,0.20187746848869412,0.21669574481693316,0.7223335098665287,0.36761533304792915,0.5372162225883229,0.47289739269877057,0.4267995659451267,0.26304362958859967,0.4176366294868969,0.02794630419386879,0.3247647447043427,0.3750577282661644,0.6369242944968443,0.5521508511884967,0.5999419404481822,0.37298731173733923,0.7591219520870476,0.49296064979955073,0.533443625424757,0.22924652431769446,0.5844914185807804,0.5552693189768998,0.34564595763703004,0.38255774046248053,0.451699402461555,0.22153272023056741,0.26590705209033894,0.21315895662179646,0.2460548868112709,0.6608604801990094,0.32149347702782544,0.3084944243508218,0.487724968251837,0.08790691375978865,0.38745911257815346,0.41821103794964554,0.3147868249027522,0.5000869283009961,0.4671028269204704,0.49545300806615,0.4196011272054019,0.48483314621223467,0.6288932627071516,0.5494238490215397,0.5988030462128929,0.6173943297217316,0.21724243443128657,0.5858718826550712,0.4248494118381229,0.46769460496303017,0.4968236678148403,0.6343865257164987,0.48321322940323835,0.5265546791562965,0.3625023749208447,0.37316002058772013,0.806748630682492,0.8678150130771201
diagnostics_tools,0.20822652191427707,0.5736556843085008,0.5071276983161338,0.43118122024346445,0.5280809002938237,0.6837894405246874,0.5718533470198147,0.4850351298050241,0.6135097397460194,0.6167123413556157,0.6332014150266664,0.6432893594352872,0.5106389528280552,0.7245019443698751,0.23087482948573165,0.7018216424536894,0.4712653525935664,0.5964327342708555,0.5099829631587488,0.5873735571051908,0.5235372317523789,0.596700258647053,0.7042318031413686,0.3964386638982265,0.4423840155297475,0.4506337108967461,0.6931519925525126,0.40859061292050736,0.6517022896430427,0.5533904504255446,0.5991370701038328,0.4742571468224846,0.5243229018389155,0.5674582380907426,0.6529424523080815,1.0,0.6576589079760303,0.5972866029477192,0.5774628013812028,0.4079476106460203,0.7200657295613719,0.6990054174750492,0.7007105103484256,0.7114665914445197,0.6245231331409022,0.26382081618518016,0.26561986976751323,0.6904907517935966,0.4291696625823808,0.6230586067733768,0.5817258814914145,0.5590247785309281,0.3532267619752922,0.4957904196963589,0.03321840973404486,0.42528901534751556,0.47268373769380034,0.68507868952667,0.6876042308139492,0.7359708880070629,0.46917116993963465,0.6770088728367324,0.5212038592077758,0.5403098958638275,0.2910717367164602,0.5797090082756549,0.5761618200020084,0.357996056486658,0.4071150051051633,0.497505746040698,0.258032334247874,0.31754492664198997,0.2762832597624714,0.29657008719361944,0.678848184417303,0.565263085991551,0.5140684946126494,0.6013733299521195,0.07998163902561854,0.4499783726350631,0.5448938868093882,0.4318182448609966,0.5686414104523663,0.5197279916786092,0.549417976206434,0.4825127202055854,0.5676772564916602,0.6738697865539905,0.5908646801888334,0.6176115559980219,0.6334308897247833,0.2654356204996386,0.6880952558026016,0.4882573531843537,0.5365503343317859,0.518656518301575,0.6326865403440766,0.5596581767216564,0.5284958084900592,0.3727732650369069,0.48284309628304667,0.7063608099620364,0.6385840374798845
digital_ads_media,0.2318593201673529,0.6082091451679998,0.5914774360169397,0.4832966789635042,0.737062044013816,0.7999425132401818,0.6181673649642583,0.6471349568313146,0.6894785717977043,0.673934512934973,0.6935500712330631,0.7082372130601098,0.6050169539523231,0.5860238633520789,0.19255176666987278,0.7496054210849561,0.5191377431688631,0.6529747795954837,0.5813624688062612,0.6479941063576133,0.5960759437536786,0.7856793524685058,0.7902748377665605,0.35923356671299794,0.476674222380216,0.4964619849836008,0.772459145622323,0.4630063421967793,0.7125758224466009,0.598213238181168,0.6385932696903932,0.3889703028204859,0.5797693478439252,0.6461335864640756,0.6945540730021353,0.6576589079760303,1.0,0.666545123952018,0.624441015777863,0.5064609490329717,0.8055257569402284,0.7693423259983976,0.7913178329143243,0.8125759931035476,0.7243418158856613,0.233011667023346,0.2641583460886212,0.7616865869232494,0.4759714008720673,0.5810143896919663,0.5864779458381929,0.5925334123252949,0.42668499355182504,0.5221846597223078,-0.04574799533106288,0.37288661331663275,0.4257832111641097,0.736250248444796,0.5791512199285164,0.6566873545238958,0.5678873232839797,0.768995650633971,0.5670100862985347,0.6052848883633605,0.3598663661722583,0.645110847097468,0.6379708830936541,0.4482033489510598,0.4973357758491852,0.46907734471828294,0.36097049231080575,0.4287549284669273,0.37764720607823626,0.4086799989480852,0.7716247045793555,0.3700588778660594,0.3523021520020579,0.6251743517848787,0.10095413460601338,0.49616850067284546,0.5584134797073279,0.5193097359108337,0.6073112380066253,0.5858337730136249,0.6479422300325285,0.48894743661111006,0.6442252259797219,0.7132656669001183,0.6251005806167386,0.6566451289974657,0.6926593926666089,0.267723180377043,0.7422115400137542,0.4939217107598472,0.597332004766706,0.5974377198763984,0.9004322073197496,0.6563620454604583,0.6874462264143305,0.4549133962560092,0.48308226309561475,0.7103170672015485,0.6956814595627219
drones_autonomy,0.2868270481596524,0.6214156448220925,0.6832081911144846,0.5000019759882045,0.5467924573837704,0.6788461594967106,0.6044553994545238,0.5976546331031581,0.6349433411535811,0.6550335078838248,0.6703943939118083,0.7018051547537393,0.6058812623081651,0.5504677378577795,0.177110655681885,0.616859491719468,0.44360367942847295,0.5122778538280943,0.5898408885589707,0.6607383373963378,0.5100786743914316,0.5854091736551642,0.6635459732571795,0.3434038677916846,0.4952317212378728,0.5243886939814391,0.6366304841084988,0.49230375942073634,0.5871850551185178,0.617186078177912,0.6739333543974658,0.37144757886738045,0.7078555503586241,0.7612511978591836,0.5558819973396171,0.5972866029477192,0.666545123952018,1.0,0.6586457246824887,0.5428373419843288,0.674902390591254,0.7463446013816077,0.7050611008234968,0.7140981890381125,0.5971923308984808,0.24914408604685362,0.27172928380621897,0.666402639335598,0.4443400726539045,0.5382932904364038,0.5531290712133402,0.627906208044304,0.4152747323562211,0.5917782136099813,-0.05120570018537342,0.354880474695561,0.4117503778841614,0.682164313836589,0.5218619607556018,0.5951612426270584,0.5618014866359107,0.6452778333370438,0.5928446550504517,0.6194245048579805,0.3606369271440499,0.6398263387692122,0.6632791933547508,0.5169182494419933,0.5663204916624459,0.46472190362268184,0.36500942620097443,0.43003069896339696,0.38375642439705904,0.4324531400033489,0.6612845311898146,0.35223672967788927,0.3325756228584378,0.6668677200990427,0.11875974630814456,0.5626384292315926,0.5409830048771987,0.5226283595370729,0.6382065675646346,0.501114795955806,0.5797139194054709,0.4384282251589159,0.5978829384978045,0.7289834258759995,0.6413530944637776,0.6520659297170951,0.7028010398032083,0.2682412504581716,0.7541124099165346,0.48344770750654303,0.746221914505428,0.5862483348270535,0.6588168190414219,0.6409172415585495,0.5753579813536006,0.49702306315757094,0.5271704179294955,0.6175630523089635,0.5285784469665659
electronics_components,0.21013834029004247,0.8261082305384475,0.6374625891834713,0.5769305917641041,0.4539334212048411,0.6133451731039273,0.7462063866574951,0.6355489501820243,0.6794472966864403,0.7277310085185232,0.7216102740267146,0.7462110262935183,0.6996004604552595,0.528474618735562,0.16198403179812193,0.5637176132898642,0.435829775013635,0.43599968160050123,0.5726728313141141,0.7708472233438158,0.5587429923400496,0.5713976893610955,0.6040949348317466,0.3850465580567985,0.625051873080886,0.6126390807301308,0.6291405817862143,0.4244349993351547,0.53712225558034,0.7241888494226396,0.8131747565561055,0.3903534817923398,0.6335437830493436,0.6962364503765475,0.5311968681559647,0.5774628013812028,0.624441015777863,0.6586457246824887,1.0,0.606887759961764,0.6009627172226063,0.8126115083771533,0.6590673046631409,0.6625498191814245,0.5489007440632425,0.27872878608207036,0.3137228594836829,0.7637767208122954,0.5699548230141259,0.5048663739992717,0.6219305351092225,0.7757299792817982,0.4816733695289668,0.5249011063274914,-0.12092836474484268,0.37199975836117605,0.3910116936451796,0.7923060630897177,0.5748616065651326,0.6177274247935257,0.6665142786898439,0.7040668479106336,0.7834217581966039,0.8086774707395236,0.42819157968899463,0.8247786720895587,0.8468862346160418,0.4890518557327003,0.5600769697431629,0.40912790607548283,0.42631223705626275,0.5081199951870445,0.4752077721367088,0.5136062993417491,0.6630821304306646,0.4329347381254212,0.4058089830722617,0.7749879197313692,0.0861059187641226,0.5242665391706878,0.5656553838401439,0.607339829692975,0.5683249875115669,0.552423304391293,0.602225008251749,0.4463860580142706,0.59635656893451,0.7425778931740763,0.8300732531830554,0.8359738281318408,0.9077301674825682,0.31476240611174644,0.8131341112987068,0.48164589389032414,0.6048588117443355,0.7941604842759039,0.6606554806068013,0.6968345670865659,0.6317106163382388,0.4769474184093923,0.5817265366212294,0.6259083690422544,0.4493298488911562
energy,0.15090318385981408,0.5248250202270262,0.5955271416755366,0.7258930150077371,0.3418246753003174,0.437934937614406,0.46338264551136593,0.6098061317676675,0.572726905336817,0.6551162847022306,0.6614550401571628,0.6009010076215748,0.7015193021787077,0.40233289055172516,0.120418156842158,0.39320769242346487,0.33684425991893246,0.25207826999431293,0.4351257888557715,0.6884751920989903,0.5077822523893195,0.45801720244823074,0.4436071727332665,0.35075666241215187,0.6737417527939015,0.6456958773579065,0.42538917665424897,0.323971236984959,0.37817835200060773,0.5011059597305608,0.7159680134320432,0.32716816304736884,0.6151537195555022,0.6512207243093421,0.3338871860883448,0.4079476106460203,0.5064609490329717,0.5428373419843288,0.606887759961764,1.0,0.41483268025097514,0.7427905158492785,0.5441397044946034,0.549326369564794,0.3849859299420767,0.2735288113326209,0.3118678428624989,0.5186725723615305,0.5058119976497232,0.43319056437253484,0.5125176272161047,0.740593724202609,0.5898511455004352,0.50797926451039,-0.1900889156585111,0.37851979901294597,0.3839300632049294,0.6597530740444338,0.46579103200273586,0.511406388963364,0.6865448629005091,0.4912406501849092,0.511882655210203,0.545116444633812,0.7633525071670557,0.5458750581657603,0.5401765362011424,0.5392277946408683,0.5966534652822414,0.29551131595717106,0.894122066541797,0.9358489621547483,0.8832627467755917,0.8604049921129177,0.5842221223047742,0.38707711064434314,0.3620661641317647,0.7155626037507292,0.08309465791734647,0.5071501389712214,0.5608873206144716,0.6531567963992897,0.5727706194419807,0.5110901748872506,0.5447802094082632,0.35547383258672105,0.5347423287915781,0.5849070341644842,0.5322012011596466,0.541086110169817,0.5974243169297098,0.31105253562438057,0.7254693553442535,0.5337409679542966,0.5184636990436072,0.585085219708758,0.5548488204620163,0.60228455613888,0.5829914123930252,0.5092583004238782,0.5747233956441622,0.4508328487641901,0.27973631165681806
