day_ptr,timestamp,close,action,position,prev_pos,did_trade,did_flip,reward,reward_pnl,reward_costs,forced_flat_cost,open,high,low,p_pivot_long,p_pivot_short,p_tb_long,p_tb_short,equity
2,2025-10-29 15:00:00+00:00,688.34,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.33,688.53,688.06,0.0235906988382339,0.029743518680334,0.1297195702791214,0.5874425172805786,99983.8318384874
2,2025-10-29 15:15:00+00:00,688.33,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.32,688.805,688.13,0.3489844799041748,0.4856309294700622,0.1451686471700668,0.4267711937427521,99983.8318384874
2,2025-10-29 15:30:00+00:00,688.19,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.32,688.38,687.9,0.6814216375350952,0.0506460107862949,0.3017967939376831,0.2711067199707031,99983.8318384874
2,2025-10-29 15:45:00+00:00,688.03,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.18,688.36,687.845,0.4204379320144653,0.0553333684802055,0.159442201256752,0.5757061243057251,99983.8318384874
2,2025-10-29 16:00:00+00:00,688.045,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.01,688.13,687.6,0.7539188861846924,0.0142976902425289,0.0674118101596832,0.8911526799201965,99983.8318384874
2,2025-10-29 16:15:00+00:00,688.37,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.04,688.52,687.99,0.0581715293228626,0.6324032545089722,0.0146470535546541,0.9761945009231568,99983.8318384874
2,2025-10-29 16:30:00+00:00,688.505,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.475,688.625,688.32,0.0153646767139434,0.6775702834129333,0.0096349669620394,0.9893548488616944,99983.8318384874
2,2025-10-29 16:45:00+00:00,688.54,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.49,688.76,688.4,0.0135811138898134,0.8528502583503723,0.0072225672192871,0.9924874305725098,99983.8318384874
2,2025-10-29 17:00:00+00:00,688.64,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.605,688.64,688.285,0.0306388027966022,0.2384375780820846,0.0116197122260928,0.9927789568901062,99983.8318384874
2,2025-10-29 17:15:00+00:00,687.92,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.58,688.75,687.79,0.2795906364917755,0.33133664727211,0.010647683404386,0.991375744342804,99983.8318384874
2,2025-10-29 17:30:00+00:00,688.105,2,-1,-1,False,False,0.0,0.0,0.0,0.0,687.875,688.16,687.64,0.524832546710968,0.0112888980656862,0.0107359215617179,0.9924036264419556,99983.8318384874
2,2025-10-29 17:45:00+00:00,688.045,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.03,688.54,687.89,0.2678304314613342,0.2559175789356231,0.0111566688865423,0.9946277737617492,99983.8318384874
2,2025-10-29 18:00:00+00:00,687.56,2,-1,-1,False,False,0.0,0.0,0.0,0.0,688.1,688.86,687.37,0.2879906892776489,0.8202549815177917,0.0078063174150884,0.9969336986541748,99983.8318384874
2,2025-10-29 18:15:00+00:00,687.935,2,-1,-1,False,False,0.0,0.0,0.0,0.0,687.57,688.18,687.38,0.0028613910544663,0.0053716404363512,0.0090862261131405,0.9964524507522584,99983.8318384874
2,2025-10-29 18:30:00+00:00,683.49,0,0,-1,True,False,0.0083026416206789,0.0088027147746387,0.0005000731539598,0.0,688.01,688.69,682.91,0.853399395942688,0.0343499779701232,0.8176249265670776,0.1309701055288314,100813.9617621046
2,2025-10-29 18:45:00+00:00,686.12,2,-1,0,True,False,-0.0005000728735498,0.0,0.0005000728735498,0.0,683.24,686.92,683.24,0.0128425052389502,0.004813908599317,0.1634179800748825,0.8280198574066162,100763.54743455228
2,2025-10-29 19:00:00+00:00,685.94,2,-1,-1,False,False,0.0,0.0,0.0,0.0,686.17,686.82,684.48,0.0041707353666424,0.0095513761043548,0.2467867136001587,0.6882293224334717,100763.54743455228
2,2025-10-29 19:15:00+00:00,685.43,2,-1,-1,False,False,0.0,0.0,0.0,0.0,686.05,686.51,684.99,0.0007271756185218,0.0087178135290741,0.2582328915596008,0.5127151608467102,100763.54743455228
2,2025-10-29 19:30:00+00:00,685.49,2,-1,-1,False,False,0.0,0.0,0.0,0.0,685.34,685.7,684.09,0.4018558859825134,0.0028357480186969,0.1694459617137909,0.7057178020477295,100763.54743455228
2,2025-10-29 19:45:00+00:00,687.315,2,-1,-1,False,False,0.0,0.0,0.0,0.0,685.63,687.36,685.46,0.1569539755582809,0.4568227231502533,0.0292354095727205,0.9737393856048584,100763.54743455228
3,2025-10-30 13:30:00+00:00,682.55,0,0,-1,True,False,0.0047030982021814,0.005203171456888,0.0005000732547066,0.0,683.68,683.74,681.5,0.8988223075866699,0.0034898838493973,0.8052587509155273,0.11365257948637,101237.44829333716
3,2025-10-30 13:45:00+00:00,685.015,2,-1,0,True,False,-0.0005000729911023,0.0,0.0005000729911023,0.0,682.355,685.63,682.31,0.1257213801145553,0.049514926970005,0.1617281287908554,0.6054395437240601,101186.82217975752
3,2025-10-30 14:00:00+00:00,684.83,2,-1,-1,False,False,0.0,0.0,0.0,0.0,684.875,685.935,683.92,0.0678460896015167,0.7021092176437378,0.2078886479139328,0.468719482421875,101186.82217975752
3,2025-10-30 14:15:00+00:00,683.43,0,0,-1,True,False,0.0018137447852102,0.0023138179455924,0.0005000731603821,0.0,684.79,684.79,683.28,0.0940452739596366,0.0017062941333279,0.7782055139541626,0.0726363211870193,101370.34925081804
3,2025-10-30 14:30:00+00:00,685.33,2,-1,0,True,False,-0.0005000729575532,0.0,0.0005000729575532,0.0,683.96,685.715,683.81,0.0876488536596298,0.086215503513813,0.2262818366289138,0.5136028528213501,101319.65668046
3,2025-10-30 14:45:00+00:00,684.42,2,-1,-1,False,False,0.0,0.0,0.0,0.0,685.24,685.44,683.715,0.3158624172210693,0.1181755885481834,0.4128896594047546,0.1361980587244033,101319.65668046
3,2025-10-30 15:00:00+00:00,685.32,2,-1,-1,False,False,0.0,0.0,0.0,0.0,684.48,685.32,684.48,0.0052207098342478,0.0136066395789384,0.0702868774533271,0.695168137550354,101319.65668046
3,2025-10-30 15:15:00+00:00,684.78,2,-1,-1,False,False,0.0,0.0,0.0,0.0,685.08,685.495,684.7,0.0138002829626202,0.280675858259201,0.0912708938121795,0.585724413394928,101319.65668046
3,2025-10-30 15:30:00+00:00,683.595,0,0,-1,True,False,0.0020315539566302,0.0025316270993536,0.0005000731427233,0.0,684.74,684.91,683.16,0.7391160130500793,0.0222190804779529,0.4892133474349975,0.1554276347160339,101525.4930298736
3,2025-10-30 15:45:00+00:00,683.38,1,1,0,True,False,-0.000500073165735,0.0,0.000500073165735,0.0,683.57,684.01,683.02,0.706010103225708,0.0024558370932936,0.6880021691322327,0.0940764471888542,101474.72285517132
3,2025-10-30 16:00:00+00:00,685.1,0,0,1,True,False,0.0020168283027439,0.0025169012847903,0.0005000729820464,0.0,683.38,685.135,683.24,0.3838904500007629,0.0979814827442169,0.0343550816178321,0.9281713962554932,101679.37994823874
3,2025-10-30 16:15:00+00:00,684.93,2,-1,0,True,False,-0.0005000730001606,0.0,0.0005000730001606,0.0,685.05,685.145,684.62,0.0089004607871174,0.4328726530075073,0.0317640639841556,0.9336262941360474,101628.53283565356
3,2025-10-30 16:30:00+00:00,684.3,2,-1,-1,False,False,0.0,0.0,0.0,0.0,684.95,684.95,683.68,0.1297187060117721,0.0213784556835889,0.0266929510980844,0.9023581147193908,101628.53283565356
3,2025-10-30 16:45:00+00:00,684.41,2,-1,-1,False,False,0.0,0.0,0.0,0.0,684.24,684.6,684.035,0.0069552115164697,0.0355002731084823,0.0175181962549686,0.9704068303108216,101628.53283565356
3,2025-10-30 17:00:00+00:00,683.385,2,-1,-1,False,False,0.0,0.0,0.0,0.0,684.41,684.41,683.11,0.3017244637012481,0.0026724035851657,0.1239602491259574,0.7613915205001831,101628.53283565356
3,2025-10-30 17:15:00+00:00,684.415,2,-1,-1,False,False,0.0,0.0,0.0,0.0,683.43,684.61,683.31,0.4602015912532806,0.0666748508810997,0.0204447098076343,0.9772851467132568,101628.53283565356
3,2025-10-30 17:30:00+00:00,683.825,2,-1,-1,False,False,0.0,0.0,0.0,0.0,684.375,684.375,683.6,0.0058302874676883,0.0382438823580741,0.0324233956634998,0.9701635241508484,101628.53283565356
3,2025-10-30 17:45:00+00:00,684.38,2,-1,-1,False,False,0.0,0.0,0.0,0.0,684.12,684.635,684.02,0.0275190398097038,0.4661839008331299,0.019593397155404,0.987546980381012,101628.53283565356
